ID	Database	Citation
10825291	Pubmed	"Stephens DJ, Lin-Marq N, Pagano A, Pepperkok R, Paccaud JP. COPI-coated ER-to-Golgi transport complexes segregate from COPII in close proximity to ER exit sites. J Cell Sci. 2000 Jun;113 ( Pt 12):2177–85.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10825291"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10825291"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10825291"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10982397	Pubmed	"Hammond AT, Glick BS. Dynamics of transitional endoplasmic reticulum sites in vertebrate cells. Mol Biol Cell. 2000 Sep;11(9):3013–30.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10982397"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10982397"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10982397"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11031247	Pubmed	"Lippincott-Schwartz J, Roberts TH, Hirschberg K. Secretory protein trafficking and organelle dynamics in living cells. Annu Rev Cell Dev Biol. 2000;16:557–89.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11031247"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11031247"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11031247"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11101518	Pubmed	"Antonin W, Holroyd C, Fasshauer D, Pabst S, Von Mollard GF, Jahn R. A SNARE complex mediating fusion of late endosomes defines conserved properties of SNARE structure and function. EMBO J. 2000 Dec 1;19(23):6453–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11101518"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11101518"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11101518"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11146276	Pubmed	"Kelsell DP, Dunlop J, Hodgins MB. Human diseases: clues to cracking the connexin code? Trends Cell Biol. 2001 Jan;11(1):2–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11146276"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11146276"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11146276"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11563910	Pubmed	"Scheuring S, Röhricht RA, Schöning-Burkhardt B, Beyer A, Müller S, Abts HF, et al. Mammalian cells express two VPS4 proteins both of which are involved in intracellular protein trafficking. J Mol Biol. 2001 Sep 21;312(3):469–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11563910"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11563910"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11563910"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11604418	Pubmed	"Farsad K, Ringstad N, Takei K, Floyd SR, Rose K, De Camilli P. Generation of high curvature membranes mediated by direct endophilin bilayer interactions. J Cell Biol. 2001 Oct 15;155(2):193–200.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11604418"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11604418"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11604418"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11694590	Pubmed	"Hirst J, Lindsay MR, Robinson MS. GGAs: roles of the different domains and comparison with AP-1 and clathrin. Mol Biol Cell. 2001 Nov;12(11):3573–88.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11694590"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11694590"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11694590"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11737941	Pubmed	"Bruzzone R. Learning the language of cell-cell communication through connexin channels. Genome Biol. 2001;2(11):REPORTS4027.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11737941"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11737941"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11737941"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11994746	Pubmed	"Bryant NJ, Govers R, James DE. Regulated transport of the glucose transporter GLUT4. Nat Rev Mol Cell Biol. 2002 Apr;3(4):267–77.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11994746"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11994746"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11994746"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12379802	Pubmed	"Yang J-S, Lee SY, Gao M, Bourgoin S, Randazzo PA, Premont RT, et al. ARFGAP1 promotes the formation of COPI vesicles, suggesting function as a component of the coat. J Cell Biol. 2002 Oct 14;159(1):69–78.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12379802"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12379802"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12379802"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14624836	Pubmed	"Clague MJ, Urbé S. Hrs function: viruses provide the clue. Trends Cell Biol. 2003 Dec;13(12):603–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14624836"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14624836"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14624836"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14654841	Pubmed	"Bigay J, Gounon P, Robineau S, Antonny B. Lipid packing sensed by ArfGAP1 couples COPI coat disassembly to membrane bilayer curvature. Nature. 2003 Dec 4;426(6966):563–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14654841"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14654841"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14654841"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
14993220	Pubmed	"Rao SK, Huynh C, Proux-Gillardeaux V, Galli T, Andrews NW. Identification of SNAREs involved in synaptotagmin VII-regulated lysosomal exocytosis. J Biol Chem. 2004 May 7;279(19):20471–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/14993220"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/14993220"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/14993220"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15033576	Pubmed	"Segretain D, Falk MM. Regulation of connexin biosynthesis, assembly, gap junction formation, and removal. Biochim Biophys Acta. 2004 Mar 23;1662(1–2):3–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15033576"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15033576"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15033576"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15075231	Pubmed	"Sachse M, Strous GJ, Klumperman J. ATPase-deficient hVPS4 impairs formation of internal endosomal vesicles and stabilizes bilayered clathrin coats on endosomal vacuoles. J Cell Sci. 2004 Apr 1;117(Pt 9):1699–708.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15075231"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15075231"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15075231"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15102850	Pubmed	"Starcevic M, Dell’Angelica EC. Identification of snapin and three novel proteins (BLOS1, BLOS2, and BLOS3/reduced pigmentation) as subunits of biogenesis of lysosome-related organelles complex-1 (BLOC-1). J Biol Chem. 2004 Jul 2;279(27):28393–401.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15102850"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15102850"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15102850"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15218037	Pubmed	"Stuchell MD, Garrus JE, Müller B, Stray KM, Ghaffarian S, McKinnon R, et al. The human endosomal sorting complex required for transport (ESCRT-I) and its role in HIV-1 budding. J Biol Chem. 2004 Aug 20;279(34):36059–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15218037"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15218037"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15218037"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15795316	Pubmed	"Liu W, Duden R, Phair RD, Lippincott-Schwartz J. ArfGAP1 dynamics and its role in COPI coat assembly on Golgi membranes of living cells. J Cell Biol. 2005 Mar 28;168(7):1053–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15795316"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15795316"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15795316"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16155256	Pubmed	"Lee D, Zhao X, Zhang F, Eisenberg E, Greene LE. Depletion of GAK/auxilin 2 inhibits receptor-mediated endocytosis and recruitment of both clathrin and clathrin adaptors. J Cell Sci. 2005 Sep 15;118(Pt 18):4311–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16155256"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16155256"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16155256"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16371348	Pubmed	"Bowers K, Piper SC, Edeling MA, Gray SR, Owen DJ, Lehner PJ, et al. Degradation of endocytosed epidermal growth factor and virally ubiquitinated major histocompatibility complex class I is independent of mammalian ESCRTII. J Biol Chem. 2006 Feb 24;281(8):5094–105.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16371348"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16371348"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16371348"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16956762	Pubmed	"Lippincott-Schwartz J, Liu W. Insights into COPI coat assembly and function in living cells. Trends Cell Biol. 2006 Oct;16(10):e1-4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16956762"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16956762"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16956762"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16973552	Pubmed	"Langelier C, von Schwedler UK, Fisher RD, De Domenico I, White PL, Hill CP, et al. Human ESCRT-II complex and its role in human immunodeficiency virus type 1 release. J Virol. 2006 Oct;80(19):9465–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16973552"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16973552"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16973552"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17116749	Pubmed	"Borner GHH, Harbour M, Hester S, Lilley KS, Robinson MS. Comparative proteomics of clathrin-coated vesicles. J Cell Biol. 2006 Nov 20;175(4):571–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17116749"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17116749"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17116749"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17316621	Pubmed	"Sato K, Nakano A. Mechanisms of COPII vesicle formation and protein sorting. FEBS Lett. 2007 May 22;581(11):2076–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17316621"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17316621"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17316621"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18570632	Pubmed	"Zaid H, Antonescu CN, Randhawa VK, Klip A. Insulin action on glucose transporters through molecular switches, tracks and tethers. Biochem J. 2008 Jul 15;413(2):201–15.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18570632"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18570632"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18570632"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19389739	Pubmed	"Leney SE, Tavaré JM. The molecular basis of insulin-stimulated glucose uptake: signalling, trafficking and potential drug targets. J Endocrinol. 2009 Oct;203(1):1–18.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19389739"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19389739"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19389739"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20417083	Pubmed	"Bogan JS, Kandror KV. Biogenesis and regulation of insulin-responsive vesicles containing GLUT4. Curr Opin Cell Biol. 2010 Aug;22(4):506–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20417083"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20417083"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20417083"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21216617	Pubmed	"Hoffman NJ, Elmendorf JS. Signaling, cytoskeletal and membrane mechanisms regulating GLUT4 exocytosis. Trends Endocrinol Metab. 2011 Mar;22(3):110–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21216617"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21216617"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21216617"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21306486	Pubmed	"Kandror KV, Pilch PF. The sugar is sIRVed: sorting Glut4 and its fellow travelers. Traffic. 2011 Jun;12(6):665–71.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21306486"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21306486"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21306486"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21405107	Pubmed	"Foley K, Boguslavsky S, Klip A. Endocytosis, recycling, and regulated exocytosis of glucose transporter 4. Biochemistry. 2011 Apr 19;50(15):3048–61.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21405107"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21405107"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21405107"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
